date,year,month,week,day_of_week,restaurant_id,city_code,region_code,center_type,op_area,unique_meals,dominant_category,dominant_cuisine,avg_checkout_price,avg_base_price,emailer_promo_rate,homepage_feature_rate,is_weekend,is_holiday,special_event,temperature_c,precipitation_mm,estimated_customers,num_orders,food_sold_kg,food_prepared_kg,food_waste_kg,food_waste_kg_original,consumption_ratio,food_waste_kg_base,gaussian_noise_kg
504,2019,5,73,1,129,593,77,0,3.9,42,0,2,278.20554696496134,287.41166310248394,0.0238095238095238,0.0,0,1,1,31.7,2.6,521,724,208.15,228.02,19.368484956186258,19.87,0.9128585211823524,19.869999999999997,-0.5015150438137406
504,2019,5,73,1,132,522,56,0,3.9,49,0,3,265.5256965106843,273.2188846812731,0.0,0.0408163265306122,0,1,1,31.4,2.6,951,1321,359.09,393.35,32.22346416942136,34.26,0.9129019956781491,34.26000000000005,-2.036535830578685
504,2019,5,73,1,137,590,56,0,4.4,49,0,3,246.98942446043168,261.72707814438104,0.0,0.0408163265306122,0,1,1,31.4,2.6,1722,2401,638.72,699.66,59.8821474267299,60.94,0.9129005516965384,60.93999999999995,-1.0578525732700472
504,2019,5,73,1,139,693,34,2,2.8,31,5,2,293.2648680956307,297.87713314097283,0.032258064516129,0.032258064516129,0,1,1,30.7,2.3,452,578,157.68,172.81,13.89962506152241,15.13,0.9124471963428042,15.129999999999999,-1.2303749384775882
504,2019,5,73,1,143,562,77,1,3.8,44,0,2,307.24508395654016,314.4718442218146,0.0227272727272727,0.0227272727272727,0,1,1,31.7,2.6,559,860,242.36,265.55,22.136204701819135,23.19,0.9126718132178497,23.190000000000005,-1.0537952981808685
504,2019,5,73,1,145,620,77,0,3.9,40,0,2,271.6293524079939,282.55960358195915,0.025,0.1,0,1,1,31.7,2.6,785,1091,310.39,340.34,31.283309591165754,29.95,0.9119997649409415,29.949999999999974,1.3333095911657804
504,2019,5,73,1,146,526,34,1,5.0,43,0,2,296.26758313430093,309.8381333823259,0.0232558139534883,0.0697674418604651,0,1,1,30.7,2.3,836,1296,363.87,398.86,35.50193887138071,34.99,0.9122749837035551,34.990000000000016,0.5119388713806939
504,2019,5,73,1,149,478,77,0,2.4,33,0,2,240.08611875452573,260.8173352643012,0.0303030303030303,0.1515151515151515,0,1,1,31.7,2.6,359,493,144.45,158.48,14.994972505645052,14.03,0.9114714790509844,14.029999999999998,0.9649725056450548
504,2019,5,73,1,152,576,34,1,4.0,41,4,2,295.980574516496,311.9030858930603,0.024390243902439,0.024390243902439,0,1,1,30.7,2.3,544,838,237.19,259.9,23.219588349778082,22.71,0.9126202385532898,22.709999999999987,0.5095883497780965
504,2019,5,73,1,153,590,56,0,3.9,50,0,3,255.25000444345704,263.8324716729616,0.0,0.1,0,1,1,31.4,2.6,772,1072,299.16,327.88,29.803010656632516,28.72,0.9124069781627425,28.71999999999998,1.0830106566325353
504,2019,5,73,1,157,609,93,0,4.1,40,0,2,288.30987967419475,297.55004813032207,0.025,0.1,0,1,1,30.3,2.0,487,678,196.62,215.59,18.99692832426682,18.97,0.9120089057934041,18.97000000000001,0.02692832426681006
504,2019,5,73,1,161,658,34,1,3.9,40,0,3,274.3443255378859,282.1376913002806,0.0,0.025,0,1,1,30.7,2.3,414,637,182.99,200.42,18.945671813839574,17.43,0.9130326314739049,17.42999999999998,1.5156718138395948
504,2019,5,73,1,162,526,34,2,2.0,28,5,2,317.77476732161324,326.2941623578077,0.0,0.0,0,1,1,30.7,2.3,363,461,129.12,141.39,11.038608201385971,12.27,0.9132187566305964,12.269999999999978,-1.2313917986140066
504,2019,5,73,1,174,700,56,0,7.0,50,0,3,246.5194783330369,254.84795482838345,0.0,0.08,0,1,1,31.4,2.6,1427,2026,574.18,629.19,54.94226100792955,55.01,0.9125701298494888,55.01000000000013,-0.067738992070578
504,2019,5,73,1,177,683,56,0,3.4,34,0,2,279.9956280765725,286.82920145852324,0.0294117647058823,0.0588235294117647,0,1,1,31.4,2.6,472,653,189.1,207.29,17.165113762503207,18.19,0.9122485406917845,18.189999999999987,-1.0248862374967787
504,2019,5,73,1,186,649,34,0,3.4,38,0,2,254.72747877204444,266.5265235140431,0.0263157894736842,0.131578947368421,0,1,1,30.7,2.3,527,729,211.65,232.15,21.741701562184563,20.5,0.9116950247684686,20.500000000000004,1.2417015621845586
505,2019,5,73,5,10,590,56,1,6.3,50,0,2,273.418859193269,283.29884879980204,0.0,0.02,0,0,0,31.4,2.6,1672,2613,713.64,756.6,43.37979328252534,42.96,0.9432196669310071,42.960000000000015,0.41979328252532755
505,2019,5,73,5,11,679,56,0,3.7,49,0,3,247.532600360958,256.646497731818,0.0,0.0408163265306122,0,0,0,31.4,2.6,1982,2749,733.33,777.63,45.48669512687716,44.3,0.9430320332291707,44.29999999999997,1.1866951268771933
505,2019,5,73,5,13,590,56,1,6.7,50,0,3,255.2805328870293,262.2527360669456,0.0,0.14,0,0,0,31.4,2.6,2466,3864,1066.96,1132.47,64.10653284546997,65.51,0.9421529930152676,65.50999999999995,-1.40346715452998
505,2019,5,73,5,14,654,56,2,2.7,40,0,3,244.34900032457,250.125593962999,0.0,0.025,0,0,0,31.4,2.6,624,797,216.59,229.64,12.447561717016045,13.05,0.9431719212680718,13.049999999999988,-0.6024382829839438
505,2019,5,73,5,17,517,56,0,3.2,45,0,3,273.9325368597051,289.37492324061407,0.0,0.0222222222222222,0,0,0,31.4,2.6,616,851,232.03,246.0,12.186050212256712,13.97,0.9432113821138212,13.969999999999994,-1.7839497877432826
505,2019,5,73,5,20,522,56,0,4.0,47,0,3,260.0835896586012,269.77743343276984,0.0,0.0851063829787234,0,0,0,31.4,2.6,842,1171,322.56,342.19,19.991277079930338,19.63,0.9426342090651393,19.62999999999999,0.36127707993035124
505,2019,5,73,5,23,698,23,0,3.4,41,0,2,256.081005137663,267.57859307074165,0.0,0.0975609756097561,0,0,0,30.4,2.6,710,982,278.94,295.95,16.581864193774937,17.01,0.9425240750126711,17.009999999999987,-0.4281358062250516
505,2019,5,73,5,24,614,85,1,3.6,45,0,2,281.51689927094185,291.89107722065165,0.0,0.0444444444444444,0,0,0,31.1,2.3,1132,1738,482.64,511.81,29.925586862412914,29.17,0.9430061937046951,29.170000000000016,0.7555868624128972
505,2019,5,73,5,26,515,77,2,3.0,38,0,2,275.51515432683203,283.0340333270214,0.0263157894736842,0.0789473684210526,0,0,0,31.8,2.6,558,714,201.38,213.73,12.381654698013541,12.35,0.942216815608478,12.349999999999989,0.03165469801355255
505,2019,5,73,5,27,713,85,0,4.5,45,0,3,250.41681879294893,254.4571205557216,0.0,0.1555555555555555,0,0,0,31.1,2.3,1265,1764,503.34,534.32,28.849814618637318,30.98,0.9420197634376403,30.980000000000054,-2.1301853813627356
505,2019,5,73,5,29,526,34,2,4.0,38,0,2,294.1164520789854,304.2772146411944,0.0263157894736842,0.0789473684210526,0,0,0,30.7,2.3,625,806,229.0,243.04,12.379621831096001,14.04,0.9422317314022384,14.039999999999987,-1.6603781689039856
505,2019,5,73,5,30,604,56,0,3.5,45,0,3,257.25814666536473,263.88312371838686,0.0,0.0222222222222222,0,0,0,31.4,2.6,956,1324,368.46,390.65,22.272413933780722,22.19,0.9431972353769359,22.18999999999999,0.08241393378073308
505,2019,5,73,5,32,526,34,0,3.8,42,0,2,305.2986340272423,319.2547815471601,0.0238095238095238,0.0,0,0,0,30.7,2.3,725,1006,292.33,310.01,18.145721990834417,17.68,0.9429695816263991,17.680000000000014,0.4657219908344035
505,2019,5,73,5,34,615,34,1,4.2,40,0,2,301.4103645026801,312.9397224538416,0.025,0.1,0,0,0,30.7,2.3,730,1126,308.63,327.61,16.763714933808586,18.98,0.942065260523183,18.980000000000032,-2.2162850661914444
505,2019,5,73,5,36,517,56,1,4.4,49,0,3,274.2437489567685,282.6639893173093,0.0,0.0408163265306122,0,0,0,31.4,2.6,1004,1550,409.55,434.29,24.656522148812932,24.74,0.9430334569066753,24.73999999999999,-0.08347785118705904
505,2019,5,73,5,39,526,34,2,3.8,35,0,2,295.9485719989353,302.87001064679265,0.0285714285714285,0.1428571428571428,0,0,0,30.7,2.3,755,972,273.3,290.24,15.922598233058087,16.94,0.9416345093715546,16.94,-1.0174017669419146
505,2019,5,73,5,41,590,56,2,1.9,27,5,2,327.8445073170732,332.1720292682927,0.0,0.0,0,0,0,31.4,2.6,209,265,74.43,78.9,3.3597858692755747,4.47,0.9433460076045628,4.469999999999997,-1.1102141307244222
505,2019,5,73,5,42,561,77,1,3.9,40,0,3,270.34723905218954,275.61376874625074,0.025,0.05,0,0,0,31.8,2.6,576,887,253.46,268.92,14.80498684123342,15.46,0.9425107838762457,15.46000000000002,-0.6550131587666007
505,2019,5,73,5,43,590,56,0,5.1,50,0,3,245.75001868427915,252.3780338055097,0.0,0.04,0,0,0,31.4,2.6,2125,2977,793.8,841.75,48.073519058507394,47.95,0.943035343035343,47.95000000000005,0.12351905850733916
505,2019,5,73,5,50,556,77,0,4.8,43,0,3,263.89672036301755,275.4256142938174,0.0232558139534883,0.1395348837209302,0,0,0,31.8,2.6,838,1172,320.52,340.35,19.12345474640413,19.83,0.9417364477743498,19.830000000000034,-0.7065452535959063
505,2019,5,73,5,51,638,56,0,7.0,50,0,2,261.6114072200506,272.4348348279298,0.0,0.04,0,0,0,31.4,2.6,1189,1688,483.29,512.48,27.203856318432962,29.19,0.9430416796753044,29.19000000000001,-1.986143681567045
505,2019,5,73,5,52,685,56,1,5.6,49,0,3,257.8071835193326,266.176161086687,0.0,0.0408163265306122,0,0,0,31.4,2.6,1475,2295,608.01,644.74,36.84563289427741,36.73,0.9430312994385334,36.73,0.1156328942774108
505,2019,5,73,5,53,590,56,0,3.8,49,0,3,257.1782053034445,267.14647211591034,0.0,0.0408163265306122,0,0,0,31.4,2.6,682,946,258.97,274.61,15.289303063460242,15.64,0.9430465023123703,15.639999999999992,-0.3506969365397494
505,2019,5,73,5,55,647,56,2,2.0,35,0,2,281.1976936753873,289.4822606045212,0.0,0.0,0,0,0,31.4,2.6,401,509,146.94,155.76,7.881714435056351,8.82,0.9433744221879815,8.82,-0.9382855649436498
505,2019,5,73,5,57,541,77,2,2.8,32,5,2,307.8027875329236,313.95872914837577,0.03125,0.03125,0,0,0,31.8,2.6,482,616,174.47,185.1,10.322172439748476,10.63,0.942571582928147,10.629999999999987,-0.3078275602515103
505,2019,5,73,5,58,695,77,2,3.8,38,0,2,293.52199452617174,302.3625880944236,0.0263157894736842,0.1052631578947368,0,0,0,31.8,2.6,598,770,216.81,230.16,13.002145175405575,13.35,0.9419968717413973,13.349999999999987,-0.3478548245944118
505,2019,5,73,5,59,456,56,0,4.2,48,0,3,244.6370746869001,253.7200210256879,0.0,0.0,0,0,0,31.4,2.6,1017,1415,391.91,415.42,23.55401282157537,23.51,0.9434066727649126,23.509999999999994,0.04401282157537574
505,2019,5,73,5,61,473,77,0,4.5,43,0,2,288.77838932669704,301.7591953546246,0.0232558139534883,0.0,0,0,0,31.8,2.6,670,935,261.78,277.61,15.582110110019872,15.83,0.9429775584453008,15.830000000000034,-0.24788988998016132
505,2019,5,73,5,64,553,77,0,4.4,37,0,2,272.4213821938023,278.74385964912284,0.027027027027027,0.054054054054054,0,0,0,31.8,2.6,566,789,226.99,240.85,14.025409260761919,13.86,0.9424538094249534,13.859999999999978,0.16540926076194035
505,2019,5,73,5,65,602,34,0,4.8,42,0,2,286.6801577612921,291.7776241900648,0.0238095238095238,0.0952380952380952,0,0,0,30.7,2.3,1021,1428,404.71,429.57,24.811392866325736,24.86,0.9421281746863142,24.860000000000028,-0.048607133674290495
505,2019,5,73,5,66,648,34,0,4.1,44,0,2,288.2377648451371,300.699585717104,0.0227272727272727,0.0909090909090909,0,0,0,30.7,2.3,950,1322,376.56,399.67,23.929694086426906,23.11,0.9421772962694223,23.110000000000007,0.8196940864269009
505,2019,5,73,5,67,638,56,1,7.0,50,0,3,260.3857390017643,268.4239730237323,0.0,0.04,0,0,0,31.4,2.6,1448,2273,614.4,651.51,38.69473819407771,37.11,0.9430400147350002,37.110000000000014,1.584738194077696
505,2019,5,73,5,68,676,34,1,4.1,41,0,2,297.67308328954283,307.36691145559644,0.0,0.0,0,0,0,30.7,2.3,639,984,282.75,299.72,16.954865673215494,16.97,0.9433804884558921,16.97000000000003,-0.015134326784536032
505,2019,5,73,5,72,638,56,2,3.9,40,0,2,255.82317276814385,261.8500051380861,0.0,0.075,0,0,0,31.4,2.6,775,999,285.44,302.78,16.7183868777093,17.34,0.9427306955545282,17.339999999999964,-0.6216131222906651
505,2019,5,73,5,73,576,34,0,4.0,40,0,2,281.2106833674165,290.9437593728698,0.025,0.075,0,0,0,30.7,2.3,561,780,216.72,229.99,11.833158697888893,13.27,0.9423018392104004,13.270000000000001,-1.4368413021111095
505,2019,5,73,5,74,702,35,0,2.8,36,0,2,303.65642820512824,306.70855897435894,0.0277777777777777,0.0,0,0,0,31.1,2.6,366,504,145.33,154.13,9.446348324735592,8.8,0.9429053396483489,8.799999999999986,0.6463483247356054
505,2019,5,73,5,75,651,77,1,4.7,40,0,2,289.0894587889369,297.21964439952217,0.025,0.0,0,0,0,31.8,2.6,910,1408,403.93,428.37,23.53750554564203,24.44,0.9429465181968859,24.439999999999984,-0.9024944543579516
505,2019,5,73,5,76,614,85,0,3.0,42,0,3,251.9887425644416,261.0972257105089,0.0,0.0,0,0,0,31.1,2.3,567,783,223.22,236.61,15.737546789780302,13.39,0.9434089852499894,13.39000000000001,2.3475467897802926
505,2019,5,73,5,77,676,34,0,3.8,39,0,2,267.66037336412626,275.5701963048499,0.0,0.1282051282051282,0,0,0,30.7,2.3,484,672,185.16,196.51,14.129173305966404,11.35,0.942242125082693,11.349999999999998,2.779173305966406
505,2019,5,73,5,80,604,56,2,5.1,46,0,2,263.1735683179096,276.6919760479042,0.0,0.0217391304347826,0,0,0,31.4,2.6,725,943,262.03,277.81,15.566970734358403,15.78,0.9431985889636801,15.78000000000002,-0.213029265641617
505,2019,5,73,5,81,526,34,0,4.0,42,0,2,283.368774613968,293.290474571469,0.0238095238095238,0.119047619047619,0,0,0,30.7,2.3,669,930,264.95,281.29,14.674998661396437,16.34,0.9419104838422979,16.34000000000002,-1.6650013386035845
505,2019,5,73,5,83,659,77,0,5.3,41,0,2,274.9252499248723,283.02779925873983,0.024390243902439,0.048780487804878,0,0,0,31.8,2.6,920,1291,361.77,383.83,22.71378402613442,22.06,0.94252663939765,22.05999999999999,0.6537840261344292
505,2019,5,73,5,86,699,85,2,4.0,43,0,2,294.49792043399634,300.93293921268605,0.0,0.1162790697674418,0,0,0,31.1,2.3,721,930,267.17,283.51,18.438789511014747,16.34,0.9423653486649501,16.339999999999986,2.09878951101476
505,2019,5,73,5,88,526,34,0,4.1,38,0,2,293.69499211218226,305.5351814198072,0.0263157894736842,0.131578947368421,0,0,0,30.7,2.3,555,772,219.33,232.89,12.247724257696088,13.56,0.9417750869509212,13.55999999999997,-1.312275742303881
505,2019,5,73,5,89,703,56,0,4.8,48,0,3,257.6000677087687,271.66527877622667,0.0,0.1458333333333333,0,0,0,31.4,2.6,1116,1560,419.45,445.23,27.678052235532952,25.78,0.9420973429463423,25.780000000000026,1.8980522355329246
505,2019,5,73,5,91,590,56,2,0.9,21,6,2,319.4706822709163,319.3872260956176,0.0,0.0,0,0,0,31.4,2.6,207,260,74.2,78.65,2.6009972143477933,4.45,0.9434202161474888,4.450000000000004,-1.8490027856522104
505,2019,5,73,5,92,526,34,2,2.9,29,5,2,293.89712626728107,302.1579631336405,0.0344827586206896,0.0689655172413793,0,0,0,30.7,2.3,549,702,198.8,211.0,10.74579893420256,12.2,0.9421800947867299,12.199999999999985,-1.4542010657974251
505,2019,5,73,5,93,461,34,0,3.9,41,0,2,294.16104631481767,304.97035236190186,0.024390243902439,0.0,0,0,0,30.7,2.3,605,840,241.42,256.02,14.908963635242639,14.6,0.9429732052183424,14.599999999999982,0.3089636352426564
505,2019,5,73,5,94,632,34,2,3.6,37,0,2,282.02922951087845,290.49468673319154,0.027027027027027,0.1351351351351351,0,0,0,30.7,2.3,615,791,227.19,241.25,15.076708641158822,14.06,0.941720207253886,14.05999999999999,1.016708641158832
505,2019,5,73,5,97,628,77,0,4.6,41,0,2,290.67855337482047,297.9660909526089,0.024390243902439,0.048780487804878,0,0,0,31.8,2.6,968,1351,385.04,408.52,23.4135605854727,23.48,0.9425242338196417,23.479999999999983,-0.06643941452728566
505,2019,5,73,5,99,596,71,0,4.5,46,0,2,252.9998691808012,260.4288271382173,0.0,0.1956521739130435,0,0,0,29.7,2.6,1028,1434,410.6,436.04,25.889419463416818,25.44,0.9416567287404826,25.439999999999984,0.4494194634168342
505,2019,5,73,5,101,699,85,2,2.8,42,0,2,278.9942131841136,286.6738733451618,0.0,0.0238095238095238,0,0,0,31.1,2.3,742,948,266.45,282.5,17.1544127906224,16.05,0.9431858407079645,16.050000000000022,1.104412790622376
505,2019,5,73,5,102,593,77,0,2.8,38,0,2,279.067893685052,284.4749380495603,0.0263157894736842,0.1578947368421052,0,0,0,31.8,2.6,470,647,186.16,197.72,12.780185738436707,11.56,0.9415334816912806,11.56,1.2201857384367065
505,2019,5,73,5,104,647,56,0,4.5,48,0,3,239.727971950424,247.73527071102413,0.0,0.1041666666666666,0,0,0,31.4,2.6,1462,2039,561.61,595.89,33.65770018825892,34.28,0.9424726040040947,34.28,-0.6222998117410786
505,2019,5,73,5,106,675,34,0,4.0,38,0,3,276.424671014324,294.2321870269012,0.0,0.2368421052631578,0,0,0,30.7,2.3,799,1111,321.85,341.92,19.20654479031424,20.07,0.9413020589611605,20.070000000000007,-0.8634552096857683
505,2019,5,73,5,108,579,56,1,4.4,49,0,3,257.1745746547646,266.4192332341497,0.0,0.1428571428571428,0,0,0,31.4,2.6,1098,1695,467.6,496.32,29.77357599566566,28.72,0.9421341070277242,28.719999999999946,1.0535759956657134
505,2019,5,73,5,109,599,56,0,3.6,43,0,3,251.8325365912665,261.9817745252208,0.0,0.0465116279069767,0,0,0,31.4,2.6,771,1069,287.69,305.09,17.854213716195634,17.4,0.9429676488904914,17.399999999999963,0.4542137161956711
505,2019,5,73,5,110,485,77,0,3.8,42,0,2,276.5725281082852,285.8686573518175,0.0238095238095238,0.119047619047619,0,0,0,31.8,2.6,854,1185,338.19,359.05,21.448733107560482,20.86,0.9419022420275728,20.859999999999996,0.5887331075604854
505,2019,5,73,5,113,680,77,2,4.0,39,0,2,288.6440854826824,295.8655313190862,0.0256410256410256,0.0,0,0,0,31.8,2.6,681,878,259.46,275.16,15.038816299961445,15.7,0.9429422881232735,15.70000000000006,-0.6611837000386143
505,2019,5,73,5,124,590,56,2,4.0,43,0,2,288.9036608401466,295.3449309275444,0.0,0.0,0,0,0,31.4,2.6,711,917,250.83,265.88,15.688056542539744,15.05,0.9433955167744847,15.049999999999995,0.6380565425397492
505,2019,5,73,5,126,577,56,0,2.7,47,0,3,250.24565308254964,256.06244427028906,0.0,0.0638297872340425,0,0,0,31.4,2.6,1078,1485,401.47,425.81,23.245513963065868,24.34,0.9428383551349194,24.33999999999996,-1.0944860369340927
505,2019,5,73,5,129,593,77,0,3.9,42,0,2,278.20554696496134,287.41166310248394,0.0238095238095238,0.0,0,0,0,31.8,2.6,566,786,226.03,239.7,13.917241438815521,13.67,0.9429703796412182,13.669999999999993,0.24724143881552865
505,2019,5,73,5,132,522,56,0,3.9,49,0,3,265.5256965106843,273.2188846812731,0.0,0.0408163265306122,0,0,0,31.4,2.6,1032,1434,389.96,413.52,23.6717708281896,23.56,0.9430257303153414,23.560000000000013,0.11177082818958857
505,2019,5,73,5,137,590,56,0,4.4,49,0,3,246.98942446043168,261.72707814438104,0.0,0.0408163265306122,0,0,0,31.4,2.6,1870,2607,693.6,735.5,42.01867877877279,41.9,0.943031951053705,41.9,0.11867877877278837
505,2019,5,73,5,139,693,34,2,2.8,31,5,2,293.2648680956307,297.87713314097283,0.032258064516129,0.032258064516129,0,0,0,30.7,2.3,491,627,171.23,181.67,11.221197599088773,10.44,0.9425331645290912,10.440000000000001,0.7811975990887728
505,2019,5,73,5,143,562,77,1,3.8,44,0,2,307.24508395654016,314.4718442218146,0.0227272727272727,0.0227272727272727,0,0,0,31.8,2.6,607,934,263.17,279.14,14.949796380596808,15.97,0.9427885648778391,15.969999999999985,-1.0202036194031765
505,2019,5,73,5,145,620,77,0,3.9,40,0,2,271.6293524079939,282.55960358195915,0.025,0.1,0,0,0,31.8,2.6,852,1184,337.06,357.79,21.406926133322692,20.73,0.9420609854942843,20.73000000000002,0.6769261333226684
505,2019,5,73,5,146,526,34,1,5.0,43,0,2,296.26758313430093,309.8381333823259,0.0232558139534883,0.0697674418604651,0,0,0,30.7,2.3,908,1408,395.14,419.31,24.190650949636066,24.17,0.9423576828599365,24.170000000000034,0.02065094963603341
505,2019,5,73,5,149,478,77,0,2.4,33,0,2,240.08611875452573,260.8173352643012,0.0303030303030303,0.1515151515151515,0,0,0,31.8,2.6,390,536,156.87,166.61,8.94844817980004,9.74,0.9415401236420382,9.740000000000014,-0.7915518201999737
505,2019,5,73,5,152,576,34,1,4.0,41,4,2,295.980574516496,311.9030858930603,0.024390243902439,0.024390243902439,0,0,0,30.7,2.3,591,910,257.57,273.21,14.318181470756134,15.64,0.9427546575894001,15.639999999999988,-1.3218185292438542
505,2019,5,73,5,153,590,56,0,3.9,50,0,3,255.25000444345704,263.8324716729616,0.0,0.1,0,0,0,31.4,2.6,838,1164,324.87,344.69,21.708675615227794,19.82,0.9424990571237924,19.81999999999998,1.8886756152278135
505,2019,5,73,5,157,609,93,0,4.1,40,0,2,288.30987967419475,297.55004813032207,0.025,0.1,0,0,0,30.4,2.0,498,693,201.08,213.45,12.300549506037163,12.37,0.9420473178730383,12.369999999999974,-0.06945049396281161
505,2019,5,73,5,161,658,34,1,3.9,40,0,3,274.3443255378859,282.1376913002806,0.0,0.025,0,0,0,30.7,2.3,449,691,198.72,210.69,11.615032437058083,11.97,0.9431866723622384,11.96999999999999,-0.3549675629419061
505,2019,5,73,5,162,526,34,2,2.0,28,5,2,317.77476732161324,326.2941623578077,0.0,0.0,0,0,0,30.7,2.3,394,500,140.22,148.63,7.266325762202883,8.41,0.9434165377110947,8.409999999999997,-1.1436742377971132
505,2019,5,73,5,174,700,56,0,7.0,50,0,3,246.5194783330369,254.84795482838345,0.0,0.08,0,0,0,31.4,2.6,1549,2200,623.49,661.4,38.998654138122056,37.91,0.942682189295434,37.90999999999994,1.0886541381221144
505,2019,5,73,5,177,683,56,0,3.4,34,0,2,279.9956280765725,286.82920145852324,0.0294117647058823,0.0588235294117647,0,0,0,31.4,2.6,512,709,205.35,217.91,13.57108450632317,12.56,0.9423615254003946,12.560000000000004,1.0110845063231662
505,2019,5,73,5,186,649,34,0,3.4,38,0,2,254.72747877204444,266.5265235140431,0.0263157894736842,0.131578947368421,0,0,0,30.7,2.3,572,792,229.84,244.05,15.02850017853443,14.21,0.9417742265929112,14.210000000000019,0.8185001785344097
506,2019,5,73,6,10,590,56,1,6.3,50,0,2,273.418859193269,283.29884879980204,0.0,0.02,0,0,0,31.5,2.6,1805,2821,770.42,816.8,46.31896685091742,46.38,0.9432174338883448,46.37999999999998,-0.061033149082558656
506,2019,5,73,6,11,679,56,0,3.7,49,0,3,247.532600360958,256.646497731818,0.0,0.0408163265306122,0,0,0,31.5,2.6,2140,2968,791.58,839.4,48.571257939725,47.82,0.9430307362401716,47.81999999999992,0.7512579397250793
506,2019,5,73,6,13,590,56,1,6.7,50,0,3,255.2805328870293,262.2527360669456,0.0,0.14,0,0,0,31.5,2.6,2662,4171,1151.75,1222.47,69.89617787761347,70.72,0.9421499096092337,70.72000000000004,-0.8238221223865665
506,2019,5,73,6,14,654,56,2,2.7,40,0,3,244.34900032457,250.125593962999,0.0,0.025,0,0,0,31.5,2.6,673,860,233.8,247.89,14.307614576985433,14.09,0.9431602727016016,14.089999999999971,0.21761457698546222
506,2019,5,73,6,17,517,56,0,3.2,45,0,3,273.9325368597051,289.37492324061407,0.0,0.0222222222222222,0,0,0,31.5,2.6,664,918,250.49,265.58,15.035676219898912,15.09,0.9431809624218692,15.089999999999971,-0.05432378010105883
506,2019,5,73,6,20,522,56,0,4.0,47,0,3,260.0835896586012,269.77743343276984,0.0,0.0851063829787234,0,0,0,31.5,2.6,909,1264,348.19,369.38,21.45704706900617,21.19,0.942633602252423,21.189999999999998,0.26704706900617153
506,2019,5,73,6,23,698,23,0,3.4,41,0,2,256.081005137663,267.57859307074165,0.0,0.0975609756097561,0,0,0,30.4,2.6,766,1060,301.12,319.48,16.546839349082454,18.36,0.9425316138725428,18.360000000000024,-1.8131606509175704
506,2019,5,73,6,24,614,85,1,3.6,45,0,2,281.51689927094185,291.89107722065165,0.0,0.0444444444444444,0,0,0,31.1,2.3,1222,1877,521.03,552.52,33.35968833357726,31.49,0.9430065879968146,31.490000000000006,1.8696883335772552
506,2019,5,73,6,26,515,77,2,3.0,38,0,2,275.51515432683203,283.0340333270214,0.0263157894736842,0.0789473684210526,0,0,0,31.8,2.6,567,726,204.73,217.28,14.16853113533707,12.55,0.9422404270986745,12.550000000000004,1.6185311353370655
506,2019,5,73,6,27,713,85,0,4.5,45,0,3,250.41681879294893,254.4571205557216,0.0,0.1555555555555555,0,0,0,31.1,2.3,1365,1904,543.32,576.76,32.289966615071485,33.44,0.9420209445870034,33.43999999999994,-1.1500333849284563
506,2019,5,73,6,29,526,34,2,4.0,38,0,2,294.1164520789854,304.2772146411944,0.0263157894736842,0.0789473684210526,0,0,0,30.8,2.3,674,870,247.2,262.36,15.73736166547731,15.16,0.9422168013416679,15.160000000000023,0.5773616654772867
506,2019,5,73,6,30,604,56,0,3.5,45,0,3,257.25814666536473,263.88312371838686,0.0,0.0222222222222222,0,0,0,31.5,2.6,1032,1430,397.75,421.7,22.46302068949104,23.95,0.9432060706663505,23.949999999999978,-1.4869793105089386
506,2019,5,73,6,32,526,34,0,3.8,42,0,2,305.2986340272423,319.2547815471601,0.0238095238095238,0.0,0,0,0,30.8,2.3,782,1086,315.58,334.67,19.173863875828648,19.09,0.9429587354707621,19.090000000000035,0.08386387582861295
506,2019,5,73,6,34,615,34,1,4.2,40,0,2,301.4103645026801,312.9397224538416,0.025,0.1,0,0,0,30.8,2.3,788,1215,333.15,353.64,18.29427288237558,20.49,0.9420597217509331,20.490000000000013,-2.195727117624432
506,2019,5,73,6,36,517,56,1,4.4,49,0,3,274.2437489567685,282.6639893173093,0.0,0.0408163265306122,0,0,0,31.5,2.6,1084,1673,442.1,468.81,26.41783559529693,26.71,0.9430259593438707,26.709999999999987,-0.2921644047030576
506,2019,5,73,6,39,526,34,2,3.8,35,0,2,295.9485719989353,302.87001064679265,0.0285714285714285,0.1428571428571428,0,0,0,30.8,2.3,814,1049,295.03,313.32,17.80224106286402,18.29,0.9416251755393846,18.290000000000006,-0.4877589371359853
506,2019,5,73,6,41,590,56,2,1.9,27,5,2,327.8445073170732,332.1720292682927,0.0,0.0,0,0,0,31.5,2.6,225,286,80.36,85.18,5.97674172003687,4.82,0.9434139469359004,4.820000000000003,1.156741720036867
506,2019,5,73,6,42,561,77,1,3.9,40,0,3,270.34723905218954,275.61376874625074,0.025,0.05,0,0,0,31.8,2.6,622,957,273.59,290.28,18.358477238974707,16.69,0.9425037894446741,16.690000000000012,1.668477238974696
506,2019,5,73,6,43,590,56,0,5.1,50,0,3,245.75001868427915,252.3780338055097,0.0,0.04,0,0,0,31.5,2.6,2293,3213,856.87,908.62,53.44098783614758,51.75,0.9430454975677401,51.74999999999995,1.6909878361476292
