date,year,month,week,day_of_week,restaurant_id,city_code,region_code,center_type,op_area,unique_meals,dominant_category,dominant_cuisine,avg_checkout_price,avg_base_price,emailer_promo_rate,homepage_feature_rate,is_weekend,is_holiday,special_event,temperature_c,precipitation_mm,estimated_customers,num_orders,food_sold_kg,food_prepared_kg,food_waste_kg
2019-07-24,2019,7,82,Wednesday,42,561,77,TYPE_B,3.9,43,Rice Bowl,Indian,265.7499043323767,336.80421074210744,0.06976744186046512,0.09302325581395349,0,0,0,31.6,9.0,664,1022,312.77,338.52,25.75
2019-07-24,2019,7,82,Wednesday,43,590,56,TYPE_A,5.1,50,Beverages,Italian,255.0139552354399,281.90259100061957,0.04,0.06,0,0,0,31.2,9.0,2573,3605,961.79,1040.08,78.29
2019-07-24,2019,7,82,Wednesday,50,556,77,TYPE_A,4.8,42,Rice Bowl,Italian,259.5137672465507,312.47308438312336,0.07142857142857142,0.14285714285714285,0,0,0,31.6,9.0,999,1396,402.12,435.44,33.32
2019-07-24,2019,7,82,Wednesday,51,638,56,TYPE_A,7.0,50,Beverages,Italian,270.3830659685864,291.51001884816753,0.04,0.08,0,0,0,31.2,9.0,1408,2000,551.31,596.3,44.99
2019-07-24,2019,7,82,Wednesday,52,685,56,TYPE_B,5.6,50,Beverages,Italian,263.48083587904546,285.6030800903174,0.04,0.08,0,0,0,31.2,9.0,2026,3153,859.9,930.07,70.17
2019-07-24,2019,7,82,Wednesday,53,590,56,TYPE_A,3.8,43,Beverages,Italian,252.78153686126643,275.82857885840593,0.046511627906976744,0.06976744186046512,0,0,0,31.2,9.0,774,1074,293.54,317.5,23.96
2019-07-24,2019,7,82,Wednesday,55,647,56,TYPE_C,2.0,39,Beverages,Italian,275.73896808510636,291.0359425531915,0.05128205128205128,0.0,0,0,0,31.2,9.0,521,662,182.91,197.73,14.82
2019-07-24,2019,7,82,Wednesday,57,541,77,TYPE_C,2.8,32,Salad,Italian,265.7590506427133,320.9195493263125,0.09375,0.0625,0,0,0,31.6,9.0,705,901,258.7,280.04,21.34
2019-07-24,2019,7,82,Wednesday,58,695,77,TYPE_C,3.8,37,Salad,Italian,255.02067616463142,315.3112132519222,0.08108108108108109,0.05405405405405406,0,0,0,31.6,9.0,959,1235,363.74,393.63,29.89
2019-07-24,2019,7,82,Wednesday,59,456,56,TYPE_A,4.2,50,Beverages,Italian,261.9124255056353,285.4339802377644,0.04,0.1,0,0,0,31.2,9.0,1299,1808,487.44,527.31,39.87
2019-07-24,2019,7,82,Wednesday,61,473,77,TYPE_A,4.5,41,Rice Bowl,Indian,256.5763929618769,331.1144038831024,0.07317073170731707,0.14634146341463414,0,0,0,31.6,9.0,990,1381,420.27,455.12,34.85
2019-07-24,2019,7,82,Wednesday,64,553,77,TYPE_A,4.4,39,Rice Bowl,Italian,253.04109367214747,310.4843211260588,0.07692307692307693,0.15384615384615385,0,0,0,31.6,9.0,804,1121,335.05,362.88,27.83
2019-07-24,2019,7,82,Wednesday,65,602,34,TYPE_A,4.8,43,Rice Bowl,Italian,277.8956233177504,323.70799759172684,0.06976744186046512,0.11627906976744186,0,0,0,30.5,13.2,1410,1971,586.45,634.87,48.42
2019-07-24,2019,7,82,Wednesday,66,648,34,TYPE_A,4.1,40,Rice Bowl,Indian,260.0051914731633,328.41140540540545,0.075,0.05,0,0,0,30.5,13.2,1318,1834,563.79,610.02,46.23
2019-07-24,2019,7,82,Wednesday,67,638,56,TYPE_B,7.0,49,Beverages,Italian,268.25073830261294,290.5592819526028,0.04081632653061224,0.061224489795918366,0,0,0,31.2,9.0,1756,2757,754.39,815.82,61.43
2019-07-24,2019,7,82,Wednesday,68,676,34,TYPE_B,4.1,42,Rice Bowl,Indian,275.9558327675945,335.78068793844756,0.07142857142857142,0.0,0,0,0,30.5,13.2,801,1234,382.49,413.64,31.15
2019-07-24,2019,7,82,Wednesday,72,638,56,TYPE_C,3.9,45,Beverages,Italian,257.6460180459351,280.56075555960626,0.044444444444444446,0.08888888888888889,0,0,0,31.2,9.0,1189,1532,427.24,462.18,34.94
2019-07-24,2019,7,82,Wednesday,73,576,34,TYPE_A,4.0,39,Salad,Italian,269.4326305923519,314.52765183704076,0.07692307692307693,0.05128205128205128,0,0,0,30.5,13.2,804,1117,309.19,334.56,25.37
2019-07-24,2019,7,82,Wednesday,74,702,35,TYPE_A,2.8,38,Salad,Italian,269.63464,326.2428964705882,0.07894736842105263,0.10526315789473684,0,0,0,30.9,9.0,430,593,170.84,184.96,14.12
2019-07-24,2019,7,82,Wednesday,75,651,77,TYPE_B,4.7,42,Rice Bowl,Italian,269.91125,322.35410872313525,0.07142857142857142,0.09523809523809523,0,0,0,31.6,9.0,1142,1767,525.1,568.36,43.26
2019-07-24,2019,7,82,Wednesday,76,614,85,TYPE_A,3.0,43,Beverages,Italian,272.13701485535574,289.2410304925723,0.046511627906976744,0.06976744186046512,0,0,0,30.9,9.7,647,893,253.63,274.33,20.7
2019-07-24,2019,7,82,Wednesday,77,676,34,TYPE_A,3.8,38,Salad,Italian,264.0156896551724,323.07508923169996,0.07894736842105263,0.15789473684210525,0,0,0,30.5,13.2,655,909,267.28,289.51,22.23
2019-07-24,2019,7,82,Wednesday,80,604,56,TYPE_C,5.1,46,Beverages,Italian,261.13909530839896,285.8124721128609,0.043478260869565216,0.17391304347826086,0,0,0,31.2,9.0,1308,1702,459.32,497.26,37.94
2019-07-24,2019,7,82,Wednesday,81,526,34,TYPE_A,4.0,41,Rice Bowl,Italian,268.399564415764,327.1116731965891,0.07317073170731707,0.0975609756097561,0,0,0,30.5,13.2,872,1212,368.97,399.39,30.42
2019-07-24,2019,7,82,Wednesday,83,659,77,TYPE_A,5.3,43,Beverages,Italian,262.405676003028,308.50177365632095,0.06976744186046512,0.11627906976744186,0,0,0,31.6,9.0,1314,1844,521.19,564.22,43.03
2019-07-24,2019,7,82,Wednesday,86,699,85,TYPE_C,4.0,42,Salad,Italian,284.76733245033114,304.4186260485651,0.047619047619047616,0.07142857142857142,0,0,0,30.9,9.7,1236,1594,443.33,479.54,36.21
2019-07-24,2019,7,82,Wednesday,88,526,34,TYPE_A,4.1,40,Rice Bowl,Italian,266.79677385008523,335.7983411413969,0.075,0.1,0,0,0,30.5,13.2,942,1311,393.73,426.21,32.48
2019-07-24,2019,7,82,Wednesday,89,703,56,TYPE_A,4.8,49,Beverages,Italian,277.65871256222056,295.7514325487218,0.04081632653061224,0.14285714285714285,0,0,0,31.2,9.0,1184,1655,450.54,487.59,37.05
2019-07-24,2019,7,82,Wednesday,91,590,56,TYPE_C,0.9,21,Beverages,Italian,326.2247305140962,342.07907960199003,0.047619047619047616,0.0,0,0,0,31.2,9.0,268,337,98.24,106.19,7.95
2019-07-24,2019,7,82,Wednesday,92,526,34,TYPE_C,2.9,35,Rice Bowl,Italian,277.6845013652321,332.70381354830323,0.08571428571428572,0.02857142857142857,0,0,0,30.5,13.2,833,1066,323.47,349.99,26.52
2019-07-24,2019,7,82,Wednesday,93,461,34,TYPE_A,3.9,39,Rice Bowl,Italian,275.0808197263901,326.2045906884378,0.07692307692307693,0.05128205128205128,0,0,0,30.5,13.2,937,1301,390.83,422.9,32.07
2019-07-24,2019,7,82,Wednesday,94,632,34,TYPE_C,3.6,38,Salad,Italian,268.786876071516,317.0277247122214,0.07894736842105263,0.13157894736842105,0,0,0,30.5,13.2,886,1140,335.21,363.0,27.79
2019-07-24,2019,7,82,Wednesday,97,628,77,TYPE_A,4.6,43,Rice Bowl,Italian,273.7323063587823,321.46519589487554,0.06976744186046512,0.11627906976744186,0,0,0,31.6,9.0,1442,2013,594.23,643.29,49.06
2019-07-24,2019,7,82,Wednesday,99,596,71,TYPE_A,4.5,44,Beverages,Italian,266.4648492893956,286.22781742933,0.045454545454545456,0.09090909090909091,0,0,0,29.5,9.7,1282,1788,509.67,551.37,41.7
2019-07-24,2019,7,82,Wednesday,101,699,85,TYPE_C,2.8,43,Beverages,Italian,276.0422072513474,292.8787285644292,0.046511627906976744,0.0,0,0,0,30.9,9.7,908,1161,327.63,354.15,26.52
2019-07-24,2019,7,82,Wednesday,102,593,77,TYPE_A,2.8,34,Salad,Italian,255.76916172506742,318.3793005390836,0.08823529411764706,0.14705882352941177,0,0,0,31.6,9.0,752,1036,303.84,329.13,25.29
2019-07-24,2019,7,82,Wednesday,104,647,56,TYPE_A,4.5,46,Beverages,Italian,260.35931644278185,280.0806580513518,0.043478260869565216,0.1956521739130435,0,0,0,31.2,9.0,1766,2463,671.43,727.04,55.61
2019-07-24,2019,7,82,Wednesday,106,675,34,TYPE_A,4.0,41,Beverages,Italian,258.5800202600034,325.7214122910687,0.07317073170731707,0.17073170731707318,0,0,0,30.5,13.2,1190,1654,499.9,541.48,41.58
2019-07-24,2019,7,82,Wednesday,108,579,56,TYPE_B,4.4,49,Beverages,Italian,260.94139290999163,286.41277230907804,0.04081632653061224,0.12244897959183673,0,0,0,31.2,9.0,1384,2137,584.28,632.21,47.93
2019-07-24,2019,7,82,Wednesday,109,599,56,TYPE_A,3.6,43,Beverages,Italian,266.34844708890637,288.64726101494887,0.046511627906976744,0.09302325581395349,0,0,0,31.2,9.0,1032,1431,388.34,420.13,31.79
2019-07-24,2019,7,82,Wednesday,110,485,77,TYPE_A,3.8,42,Rice Bowl,Italian,259.9878201785573,317.6473224302757,0.07142857142857142,0.11904761904761904,0,0,0,31.6,9.0,1273,1767,531.67,575.6,43.93
2019-07-24,2019,7,82,Wednesday,113,680,77,TYPE_C,4.0,40,Salad,Italian,268.2532897255903,334.07393107849396,0.075,0.05,0,0,0,31.6,9.0,1018,1313,391.06,423.13,32.07
2019-07-24,2019,7,82,Wednesday,124,590,56,TYPE_C,4.0,42,Salad,Italian,286.1923366915827,309.6333322500271,0.047619047619047616,0.0,0,0,0,31.2,9.0,1027,1325,366.06,395.69,29.63
2019-07-24,2019,7,82,Wednesday,126,577,56,TYPE_A,2.7,48,Beverages,Italian,249.45407725321888,273.68449239172844,0.041666666666666664,0.10416666666666667,0,0,0,31.2,9.0,1299,1789,471.04,509.61,38.57
2019-07-24,2019,7,82,Wednesday,129,593,77,TYPE_A,3.9,44,Rice Bowl,Indian,254.72889939906523,320.93028711328736,0.06818181818181818,0.06818181818181818,0,0,0,31.6,9.0,904,1255,387.66,419.47,31.81
2019-07-24,2019,7,82,Wednesday,132,522,56,TYPE_A,3.9,46,Beverages,Italian,258.4204808367809,289.3351752400281,0.043478260869565216,0.08695652173913043,0,0,0,31.2,9.0,1312,1822,495.15,535.62,40.47
2019-07-24,2019,7,82,Wednesday,137,590,56,TYPE_A,4.4,49,Beverages,Italian,250.35764931614682,270.2107650300108,0.04081632653061224,0.14285714285714285,0,0,0,31.2,9.0,2036,2838,767.07,830.16,63.09
2019-07-24,2019,7,82,Wednesday,139,693,34,TYPE_C,2.8,31,Salad,Italian,252.97540648600622,307.9512024285503,0.0967741935483871,0.12903225806451613,0,0,0,30.5,13.2,765,978,273.72,296.5,22.78
2019-07-24,2019,7,82,Wednesday,143,562,77,TYPE_B,3.8,44,Rice Bowl,Italian,285.5666428659362,334.8500529361074,0.06818181818181818,0.09090909090909091,0,0,0,31.6,9.0,737,1134,333.19,360.6,27.41
2019-07-24,2019,7,82,Wednesday,145,620,77,TYPE_A,3.9,39,Beverages,Italian,254.21144322960473,309.64115643397815,0.07692307692307693,0.1282051282051282,0,0,0,31.6,9.0,1195,1660,500.86,542.34,41.48
2019-07-24,2019,7,82,Wednesday,146,526,34,TYPE_B,5.0,44,Rice Bowl,Indian,264.548004809444,323.2869416308387,0.06818181818181818,0.13636363636363635,0,0,0,30.5,13.2,1236,1916,569.04,616.12,47.08
2019-07-24,2019,7,82,Wednesday,149,478,77,TYPE_A,2.4,34,Rice Bowl,Indian,252.66619727047146,318.56122415219187,0.08823529411764706,0.08823529411764706,0,0,0,31.6,9.0,491,675,209.84,227.18,17.34
2019-07-24,2019,7,82,Wednesday,152,576,34,TYPE_B,4.0,43,Rice Bowl,Italian,260.04285451992655,330.3580192245383,0.06976744186046512,0.06976744186046512,0,0,0,30.5,13.2,840,1293,388.77,420.69,31.92
2019-07-24,2019,7,82,Wednesday,153,590,56,TYPE_A,3.9,46,Beverages,Italian,271.18663786764705,293.31646139705884,0.043478260869565216,0.13043478260869565,0,0,0,31.2,9.0,1094,1519,416.1,450.29,34.19
2019-07-24,2019,7,82,Wednesday,157,609,93,TYPE_A,4.1,41,Beverages,Indian,223.8836356117001,267.49022182118955,0.07317073170731707,0.14634146341463414,0,0,0,30.2,10.4,1335,1857,570.77,618.1,47.33
2019-07-24,2019,7,82,Wednesday,161,658,34,TYPE_B,3.9,37,Rice Bowl,Indian,261.0952434144715,329.6456435478493,0.08108108108108109,0.13513513513513514,0,0,0,30.5,13.2,544,837,252.66,273.62,20.96
2019-07-24,2019,7,82,Wednesday,162,526,34,TYPE_C,2.0,28,Salad,Italian,285.10214913100356,324.84475798916094,0.10714285714285714,0.07142857142857142,0,0,0,30.5,13.2,580,736,203.73,220.61,16.88
2019-07-24,2019,7,82,Wednesday,174,700,56,TYPE_A,7.0,50,Beverages,Italian,261.54368735211875,284.2519482684448,0.04,0.06,0,0,0,31.2,9.0,1828,2596,726.48,785.62,59.14
2019-07-24,2019,7,82,Wednesday,177,683,56,TYPE_A,3.4,35,Rice Bowl,Italian,265.5605593451569,322.80760883046014,0.08571428571428572,0.02857142857142857,0,0,0,31.2,9.0,807,1117,337.96,365.67,27.71
2019-07-24,2019,7,82,Wednesday,186,649,34,TYPE_A,3.4,40,Rice Bowl,Italian,263.7811308616895,319.07879465041475,0.075,0.1,0,0,0,30.5,13.2,607,840,249.52,270.11,20.59
2019-07-25,2019,7,82,Thursday,10,590,56,TYPE_B,6.3,49,Beverages,Italian,284.1995867208672,311.70477597109306,0.04081632653061224,0.16326530612244897,0,0,0,31.1,9.0,1982,3098,839.26,908.46,69.2
2019-07-25,2019,7,82,Thursday,11,679,56,TYPE_A,3.7,50,Beverages,Italian,262.794993939959,279.69693967928396,0.04,0.08,0,0,0,31.1,9.0,2164,3002,807.54,873.44,65.9
2019-07-25,2019,7,82,Thursday,13,590,56,TYPE_B,6.7,50,Beverages,Italian,269.7558462903915,287.8593202064364,0.04,0.16,0,0,0,31.1,9.0,2717,4257,1181.46,1278.81,97.35
2019-07-25,2019,7,82,Thursday,14,654,56,TYPE_C,2.7,47,Beverages,Italian,260.45109444299504,295.7199282546309,0.0425531914893617,0.0425531914893617,0,0,0,31.1,9.0,840,1073,293.26,317.1,23.84
2019-07-25,2019,7,82,Thursday,17,517,56,TYPE_A,3.2,46,Beverages,Italian,271.4840702052715,298.1441770921899,0.043478260869565216,0.08695652173913043,0,0,0,31.1,9.0,834,1152,308.76,334.0,25.24
2019-07-25,2019,7,82,Thursday,20,522,56,TYPE_A,4.0,48,Beverages,Italian,263.36517675443196,287.0371824189657,0.041666666666666664,0.041666666666666664,0,0,0,31.1,9.0,960,1334,361.42,390.79,29.37
2019-07-25,2019,7,82,Thursday,23,698,23,TYPE_A,3.4,47,Beverages,Italian,276.46485377741675,297.9438149878148,0.0425531914893617,0.0851063829787234,0,0,0,30.1,10.4,980,1357,382.49,413.74,31.25
2019-07-25,2019,7,82,Thursday,24,614,85,TYPE_B,3.6,45,Beverages,Italian,271.64470536277605,300.57963470031547,0.044444444444444446,0.13333333333333333,0,0,0,30.8,9.7,1456,2236,620.11,671.1,50.99
2019-07-25,2019,7,82,Thursday,26,515,77,TYPE_C,3.0,36,Salad,Italian,260.8319620987495,314.07483047569934,0.08333333333333333,0.05555555555555555,0,0,0,31.5,9.0,848,1086,320.49,346.84,26.35
2019-07-25,2019,7,82,Thursday,27,713,85,TYPE_A,4.5,48,Beverages,Italian,260.1120752402372,278.86210863490766,0.041666666666666664,0.14583333333333334,0,0,0,30.8,9.7,1472,2053,581.28,629.11,47.83
2019-07-25,2019,7,82,Thursday,29,526,34,TYPE_C,4.0,38,Salad,Italian,256.9650421762969,329.4943483762126,0.07894736842105263,0.05263157894736842,0,0,0,30.4,13.2,1029,1327,394.16,426.52,32.36
2019-07-25,2019,7,82,Thursday,30,604,56,TYPE_A,3.5,48,Beverages,Italian,275.55234224771755,295.7580932374566,0.041666666666666664,0.08333333333333333,0,0,0,31.1,9.0,1251,1732,471.56,510.07,38.51
2019-07-25,2019,7,82,Thursday,32,526,34,TYPE_A,3.8,43,Rice Bowl,Italian,274.5240884663084,330.5349906986358,0.06976744186046512,0.046511627906976744,0,0,0,30.4,13.2,983,1365,406.3,439.56,33.26
2019-07-25,2019,7,82,Thursday,34,615,34,TYPE_B,4.2,44,Rice Bowl,Indian,278.1681049180328,343.39018360655734,0.06818181818181818,0.022727272727272728,0,0,0,30.4,13.2,831,1281,391.97,423.95,31.98
2019-07-25,2019,7,82,Thursday,36,517,56,TYPE_B,4.4,48,Beverages,Italian,259.1088894788743,281.83396571341876,0.041666666666666664,0.041666666666666664,0,0,0,31.1,9.0,1195,1845,484.28,523.63,39.35
2019-07-25,2019,7,82,Thursday,39,526,34,TYPE_C,3.8,39,Salad,Italian,264.2579629124625,330.4090209980911,0.07692307692307693,0.07692307692307693,0,0,0,30.4,13.2,1229,1583,473.34,512.3,38.96
2019-07-25,2019,7,82,Thursday,41,590,56,TYPE_C,1.9,29,Beverages,Italian,314.30103262818216,337.75602366439585,0.06896551724137931,0.0,0,0,0,31.1,9.0,307,390,110.46,119.45,8.99
2019-07-25,2019,7,82,Thursday,42,561,77,TYPE_B,3.9,43,Rice Bowl,Indian,265.7499043323767,336.80421074210744,0.06976744186046512,0.09302325581395349,0,0,0,31.5,9.0,665,1024,313.51,339.32,25.81
2019-07-25,2019,7,82,Thursday,43,590,56,TYPE_A,5.1,50,Beverages,Italian,255.0139552354399,281.90259100061957,0.04,0.06,0,0,0,31.1,9.0,2580,3614,964.1,1042.58,78.48
2019-07-25,2019,7,82,Thursday,50,556,77,TYPE_A,4.8,42,Rice Bowl,Italian,259.5137672465507,312.47308438312336,0.07142857142857142,0.14285714285714285,0,0,0,31.5,9.0,1001,1400,403.08,436.48,33.4
2019-07-25,2019,7,82,Thursday,51,638,56,TYPE_A,7.0,50,Beverages,Italian,270.3830659685864,291.51001884816753,0.04,0.08,0,0,0,31.1,9.0,1412,2005,552.64,597.74,45.1
2019-07-25,2019,7,82,Thursday,52,685,56,TYPE_B,5.6,50,Beverages,Italian,263.48083587904546,285.6030800903174,0.04,0.08,0,0,0,31.1,9.0,2031,3161,861.99,932.33,70.34
2019-07-25,2019,7,82,Thursday,53,590,56,TYPE_A,3.8,43,Beverages,Italian,252.78153686126643,275.82857885840593,0.046511627906976744,0.06976744186046512,0,0,0,31.1,9.0,775,1076,294.26,318.28,24.02
2019-07-25,2019,7,82,Thursday,55,647,56,TYPE_C,2.0,39,Beverages,Italian,275.73896808510636,291.0359425531915,0.05128205128205128,0.0,0,0,0,31.1,9.0,522,663,183.34,198.2,14.86
2019-07-25,2019,7,82,Thursday,57,541,77,TYPE_C,2.8,32,Salad,Italian,265.7590506427133,320.9195493263125,0.09375,0.0625,0,0,0,31.5,9.0,707,904,259.31,280.7,21.39
2019-07-25,2019,7,82,Thursday,58,695,77,TYPE_C,3.8,37,Salad,Italian,255.02067616463142,315.3112132519222,0.08108108108108109,0.05405405405405406,0,0,0,31.5,9.0,961,1238,364.61,394.57,29.96
2019-07-25,2019,7,82,Thursday,59,456,56,TYPE_A,4.2,50,Beverages,Italian,261.9124255056353,285.4339802377644,0.04,0.1,0,0,0,31.1,9.0,1302,1813,488.62,528.59,39.97
2019-07-25,2019,7,82,Thursday,61,473,77,TYPE_A,4.5,41,Rice Bowl,Indian,256.5763929618769,331.1144038831024,0.07317073170731707,0.14634146341463414,0,0,0,31.5,9.0,992,1384,421.3,456.24,34.94
2019-07-25,2019,7,82,Thursday,64,553,77,TYPE_A,4.4,39,Rice Bowl,Italian,253.04109367214747,310.4843211260588,0.07692307692307693,0.15384615384615385,0,0,0,31.5,9.0,806,1123,335.85,363.75,27.9
2019-07-25,2019,7,82,Thursday,65,602,34,TYPE_A,4.8,43,Rice Bowl,Italian,277.8956233177504,323.70799759172684,0.06976744186046512,0.11627906976744186,0,0,0,30.4,13.2,1413,1976,587.85,636.38,48.53
2019-07-25,2019,7,82,Thursday,66,648,34,TYPE_A,4.1,40,Rice Bowl,Indian,260.0051914731633,328.41140540540545,0.075,0.05,0,0,0,30.4,13.2,1321,1838,565.15,611.49,46.34
2019-07-25,2019,7,82,Thursday,67,638,56,TYPE_B,7.0,49,Beverages,Italian,268.25073830261294,290.5592819526028,0.04081632653061224,0.061224489795918366,0,0,0,31.1,9.0,1761,2764,756.22,817.8,61.58
2019-07-25,2019,7,82,Thursday,68,676,34,TYPE_B,4.1,42,Rice Bowl,Indian,275.9558327675945,335.78068793844756,0.07142857142857142,0.0,0,0,0,30.4,13.2,803,1237,383.42,414.64,31.22
2019-07-25,2019,7,82,Thursday,72,638,56,TYPE_C,3.9,45,Beverages,Italian,257.6460180459351,280.56075555960626,0.044444444444444446,0.08888888888888889,0,0,0,31.1,9.0,1191,1535,428.25,463.27,35.02
2019-07-25,2019,7,82,Thursday,73,576,34,TYPE_A,4.0,39,Salad,Italian,269.4326305923519,314.52765183704076,0.07692307692307693,0.05128205128205128,0,0,0,30.4,13.2,806,1120,309.93,335.36,25.43
2019-07-25,2019,7,82,Thursday,74,702,35,TYPE_A,2.8,38,Salad,Italian,269.63464,326.2428964705882,0.07894736842105263,0.10526315789473684,0,0,0,30.8,9.0,432,595,171.26,185.41,14.15
2019-07-25,2019,7,82,Thursday,75,651,77,TYPE_B,4.7,42,Rice Bowl,Italian,269.91125,322.35410872313525,0.07142857142857142,0.09523809523809523,0,0,0,31.5,9.0,1145,1771,526.37,569.73,43.36
2019-07-25,2019,7,82,Thursday,76,614,85,TYPE_A,3.0,43,Beverages,Italian,272.13701485535574,289.2410304925723,0.046511627906976744,0.06976744186046512,0,0,0,30.8,9.7,649,895,254.25,275.0,20.75
2019-07-25,2019,7,82,Thursday,77,676,34,TYPE_A,3.8,38,Salad,Italian,264.0156896551724,323.07508923169996,0.07894736842105263,0.15789473684210525,0,0,0,30.4,13.2,656,911,267.93,290.21,22.28
2019-07-25,2019,7,82,Thursday,80,604,56,TYPE_C,5.1,46,Beverages,Italian,261.13909530839896,285.8124721128609,0.043478260869565216,0.17391304347826086,0,0,0,31.1,9.0,1311,1706,460.41,498.44,38.03
2019-07-25,2019,7,82,Thursday,81,526,34,TYPE_A,4.0,41,Rice Bowl,Italian,268.399564415764,327.1116731965891,0.07317073170731707,0.0975609756097561,0,0,0,30.4,13.2,873,1214,369.85,400.34,30.49
2019-07-25,2019,7,82,Thursday,83,659,77,TYPE_A,5.3,43,Beverages,Italian,262.405676003028,308.50177365632095,0.06976744186046512,0.11627906976744186,0,0,0,31.5,9.0,1318,1849,522.46,565.59,43.13
2019-07-25,2019,7,82,Thursday,86,699,85,TYPE_C,4.0,42,Salad,Italian,284.76733245033114,304.4186260485651,0.047619047619047616,0.07142857142857142,0,0,0,30.8,9.7,1239,1598,444.37,480.66,36.29
2019-07-25,2019,7,82,Thursday,88,526,34,TYPE_A,4.1,40,Rice Bowl,Italian,266.79677385008523,335.7983411413969,0.075,0.1,0,0,0,30.4,13.2,945,1314,394.67,427.23,32.56
2019-07-25,2019,7,82,Thursday,89,703,56,TYPE_A,4.8,49,Beverages,Italian,277.65871256222056,295.7514325487218,0.04081632653061224,0.14285714285714285,0,0,0,31.1,9.0,1187,1659,451.62,488.76,37.14
2019-07-25,2019,7,82,Thursday,91,590,56,TYPE_C,0.9,21,Beverages,Italian,326.2247305140962,342.07907960199003,0.047619047619047616,0.0,0,0,0,31.1,9.0,268,338,98.48,106.45,7.97
2019-07-25,2019,7,82,Thursday,92,526,34,TYPE_C,2.9,35,Rice Bowl,Italian,277.6845013652321,332.70381354830323,0.08571428571428572,0.02857142857142857,0,0,0,30.4,13.2,835,1068,324.27,350.86,26.59
2019-07-25,2019,7,82,Thursday,93,461,34,TYPE_A,3.9,39,Rice Bowl,Italian,275.0808197263901,326.2045906884378,0.07692307692307693,0.05128205128205128,0,0,0,30.4,13.2,939,1304,391.74,423.88,32.14
2019-07-25,2019,7,82,Thursday,94,632,34,TYPE_C,3.6,38,Salad,Italian,268.786876071516,317.0277247122214,0.07894736842105263,0.13157894736842105,0,0,0,30.4,13.2,889,1143,336.0,363.85,27.85
2019-07-25,2019,7,82,Thursday,97,628,77,TYPE_A,4.6,43,Rice Bowl,Italian,273.7323063587823,321.46519589487554,0.06976744186046512,0.11627906976744186,0,0,0,31.5,9.0,1446,2018,595.66,644.84,49.18
2019-07-25,2019,7,82,Thursday,99,596,71,TYPE_A,4.5,44,Beverages,Italian,266.4648492893956,286.22781742933,0.045454545454545456,0.09090909090909091,0,0,0,29.4,9.7,1285,1792,510.91,552.71,41.8
2019-07-25,2019,7,82,Thursday,101,699,85,TYPE_C,2.8,43,Beverages,Italian,276.0422072513474,292.8787285644292,0.046511627906976744,0.0,0,0,0,30.8,9.7,911,1164,328.4,354.98,26.58
2019-07-25,2019,7,82,Thursday,102,593,77,TYPE_A,2.8,34,Salad,Italian,255.76916172506742,318.3793005390836,0.08823529411764706,0.14705882352941177,0,0,0,31.5,9.0,753,1038,304.56,329.91,25.35
2019-07-25,2019,7,82,Thursday,104,647,56,TYPE_A,4.5,46,Beverages,Italian,260.35931644278185,280.0806580513518,0.043478260869565216,0.1956521739130435,0,0,0,31.1,9.0,1770,2469,673.04,728.79,55.75
2019-07-25,2019,7,82,Thursday,106,675,34,TYPE_A,4.0,41,Beverages,Italian,258.5800202600034,325.7214122910687,0.07317073170731707,0.17073170731707318,0,0,0,30.4,13.2,1193,1658,501.11,542.79,41.68
2019-07-25,2019,7,82,Thursday,108,579,56,TYPE_B,4.4,49,Beverages,Italian,260.94139290999163,286.41277230907804,0.04081632653061224,0.12244897959183673,0,0,0,31.1,9.0,1387,2142,585.72,633.77,48.05
2019-07-25,2019,7,82,Thursday,109,599,56,TYPE_A,3.6,43,Beverages,Italian,266.34844708890637,288.64726101494887,0.046511627906976744,0.09302325581395349,0,0,0,31.1,9.0,1035,1435,389.25,421.11,31.86
2019-07-25,2019,7,82,Thursday,110,485,77,TYPE_A,3.8,42,Rice Bowl,Italian,259.9878201785573,317.6473224302757,0.07142857142857142,0.11904761904761904,0,0,0,31.5,9.0,1276,1771,532.92,576.95,44.03
2019-07-25,2019,7,82,Thursday,113,680,77,TYPE_C,4.0,40,Salad,Italian,268.2532897255903,334.07393107849396,0.075,0.05,0,0,0,31.5,9.0,1020,1316,392.01,424.15,32.14
2019-07-25,2019,7,82,Thursday,124,590,56,TYPE_C,4.0,42,Salad,Italian,286.1923366915827,309.6333322500271,0.047619047619047616,0.0,0,0,0,31.1,9.0,1029,1328,366.92,396.62,29.7
2019-07-25,2019,7,82,Thursday,126,577,56,TYPE_A,2.7,48,Beverages,Italian,249.45407725321888,273.68449239172844,0.041666666666666664,0.10416666666666667,0,0,0,31.1,9.0,1302,1793,472.16,510.82,38.66
2019-07-25,2019,7,82,Thursday,129,593,77,TYPE_A,3.9,44,Rice Bowl,Indian,254.72889939906523,320.93028711328736,0.06818181818181818,0.06818181818181818,0,0,0,31.5,9.0,906,1258,388.6,420.48,31.88
2019-07-25,2019,7,82,Thursday,132,522,56,TYPE_A,3.9,46,Beverages,Italian,258.4204808367809,289.3351752400281,0.043478260869565216,0.08695652173913043,0,0,0,31.1,9.0,1315,1826,496.3,536.87,40.57
2019-07-25,2019,7,82,Thursday,137,590,56,TYPE_A,4.4,49,Beverages,Italian,250.35764931614682,270.2107650300108,0.04081632653061224,0.14285714285714285,0,0,0,31.1,9.0,2041,2845,768.94,832.18,63.24
